"Function","Regulation of Stem Cell","hsa-miR-21"
"Function","Regulation of Stem Cell","hsa-miR-182"
"Function","Regulation of Stem Cell","hsa-miR-141"
"Function","Regulation of Stem Cell","hsa-miR-122"
"Function","Regulation of Stem Cell","hsa-miR-9-3"
"Function","Regulation of Stem Cell","hsa-miR-137"
"Function","Regulation of Stem Cell","hsa-miR-223"
"Function","Regulation of Stem Cell","hsa-miR-296"
"Function","Regulation of Stem Cell","hsa-miR-133a-2"
"Function","Regulation of Stem Cell","hsa-miR-199a-1"
"Function","Regulation of Stem Cell","hsa-miR-9-2"
"Function","Regulation of Stem Cell","hsa-miR-210"
"Function","Regulation of Stem Cell","hsa-miR-195"
"Function","Regulation of Stem Cell","hsa-miR-323a"
"Function","Regulation of Stem Cell","hsa-miR-124-3"
"Function","Regulation of Stem Cell","hsa-miR-205"
"Function","Regulation of Stem Cell","hsa-miR-371b"
"Function","Regulation of Stem Cell","hsa-miR-302b"
"Function","Regulation of Stem Cell","hsa-miR-142"
"Function","Regulation of Stem Cell","hsa-miR-93"
"Function","Regulation of Stem Cell","hsa-miR-144"
"Function","Regulation of Stem Cell","hsa-miR-27a"
"Function","Regulation of Stem Cell","hsa-miR-155"
"Function","Regulation of Stem Cell","hsa-miR-192"
"Function","Regulation of Stem Cell","hsa-miR-132"
"Function","Regulation of Stem Cell","hsa-miR-372"
"Function","Regulation of Stem Cell","hsa-miR-181a-2"
"Function","Regulation of Stem Cell","hsa-let-7g"
"Function","Regulation of Wnt Signaling Pathway","hsa-miR-124-2"
"Function","Regulation of Wnt Signaling Pathway","hsa-miR-124-1"
"Function","Regulation of Wnt Signaling Pathway","hsa-miR-203a"
"Function","Regulation of Wnt Signaling Pathway","hsa-miR-124-3"
"Function","Regulation of Wnt Signaling Pathway","hsa-miR-203b"
"Function","Regulation of Wnt Signaling Pathway","hsa-miR-142"
"Function","Response to Cytokine","hsa-miR-210"
"Function","Response to Cytokine","hsa-miR-1246"
"Function","Response to Cytokine","hsa-miR-155"
"Function","Response to Cytokine","hsa-miR-126"
"Function","Response to Cytokine","hsa-miR-141"
"Function","Response to Estrogen","hsa-miR-223"
"Function","Response to Estrogen","hsa-miR-383"
"Function","Response to Estrogen","hsa-miR-146a"
"Function","Response to Estrogen","hsa-miR-513a-2"
"Function","Response to Estrogen","hsa-miR-320a"
"Function","Response to Estrogen","hsa-miR-513a-1"
"Function","Response to Estrogen","hsa-miR-21"
"Function","Response to Estrogen","hsa-miR-182"
"Function","Response to Hypoxia","hsa-miR-137"
"Function","Response to Hypoxia","hsa-miR-210"
"Function","Response to Hypoxia","hsa-miR-433"
"Function","Response to Hypoxia","hsa-miR-485"
"Function","Response to Hypoxia","hsa-miR-15a"
"Function","Response to Hypoxia","hsa-miR-138-1"
"Function","Response to Hypoxia","hsa-miR-200b"
"Function","Response to Hypoxia","hsa-miR-155"
"Function","Response to Hypoxia","hsa-miR-138-2"
"Function","Response to Hypoxia","hsa-miR-18a"
"Function","Response to Hypoxia","hsa-miR-196b"
"Function","Response to Hypoxia","hsa-miR-143"
"Function","Retinal Pigment Epithelium Development ","hsa-miR-410"
"Function","Retinal Pigment Epithelium Development ","hsa-miR-182"
"Function","Skeletal Muscle Cell Differentiation","hsa-miR-133a-1"
"Function","Skeletal Muscle Cell Differentiation","hsa-miR-20a"
"Function","Skeletal Muscle Cell Differentiation","hsa-miR-133b"
"Function","Skeletal Muscle Cell Differentiation","hsa-miR-30d"
"Function","Skeletal Muscle Cell Differentiation","hsa-miR-136"
"Function","Skeletal Muscle Cell Differentiation","hsa-miR-26b"
"Function","Skeletal Muscle Cell Differentiation","hsa-miR-98"
"Function","Skeletal Muscle Cell Differentiation","hsa-miR-30a"
"Function","Skeletal Muscle Cell Differentiation","hsa-miR-1-1"
"Function","Skeletal Muscle Cell Differentiation","hsa-miR-30b"
"Function","Skeletal Muscle Cell Differentiation","hsa-miR-206"
"Function","Skeletal Muscle Cell Differentiation","hsa-miR-146a"
"Function","Skeletal Muscle Cell Differentiation","hsa-miR-542"
"Function","Skeletal Muscle Cell Differentiation","hsa-miR-30e"
"Function","Skeletal Muscle Cell Differentiation","hsa-miR-26a-1"
"Function","Skeletal Muscle Cell Differentiation","hsa-miR-138-2"
"Function","Skeletal Muscle Cell Differentiation","hsa-miR-133a-2"
"Function","Skeletal Muscle Cell Differentiation","hsa-miR-424"
"Function","Skeletal Muscle Cell Differentiation","hsa-miR-1-2"
"Function","Skeletal Muscle Cell Differentiation","hsa-miR-138-1"
"Function","Skeletal Muscle Cell Differentiation","hsa-miR-494"
"Function","Skeletal Muscle Cell Differentiation","hsa-miR-26a-2"
"Function","Smooth Muscle Cell Differentiation","hsa-miR-21"
"Function","Smooth Muscle Cell Differentiation","hsa-miR-145"
"Function","Smooth Muscle Cell Differentiation","hsa-miR-143"
"Function","Smooth Muscle Cell Proliferation","hsa-miR-147b"
"Function","Smooth Muscle Cell Proliferation","hsa-miR-124-2"
"Function","Smooth Muscle Cell Proliferation","hsa-miR-124-1"
"Function","Smooth Muscle Cell Proliferation","hsa-miR-4323"
"Function","Smooth Muscle Cell Proliferation","hsa-miR-140"
"Function","Smooth Muscle Cell Proliferation","hsa-miR-27a"
"Function","Smooth Muscle Cell Proliferation","hsa-miR-599"
"Function","Smooth Muscle Cell Proliferation","hsa-miR-147a"
"Function","Smooth Muscle Cell Proliferation","hsa-miR-15b"
"Function","Smooth Muscle Cell Proliferation","hsa-miR-124-3"
"Function","Smooth Muscle Cell Proliferation","hsa-miR-222"
"Function","Smooth Muscle Cell Proliferation","hsa-miR-138-1"
"Function","Smooth Muscle Cell Proliferation","hsa-miR-10a"
"Function","Smooth Muscle Cell Proliferation","hsa-miR-100"
"Function","Smooth Muscle Cell Proliferation","hsa-miR-138-2"
"Function","Smooth Muscle Cell Proliferation","hsa-miR-21"
"Function","Smooth Muscle Cell Proliferation","hsa-miR-145"
"Function","Smooth Muscle Cell Proliferation","hsa-miR-143"
"Function","Smooth Muscle Cell Senescence","hsa-miR-145"
"Function","Smooth Muscle Cell Senescence","hsa-miR-143"
"Function","Stress Response","hsa-miR-574"
"Function","Stress Response","hsa-miR-29c"
"Function","Stress Response","hsa-miR-143"
"Function","Stress Response","hsa-miR-122"
"Function","T-Cell Activation","hsa-miR-223"
"Function","T-Cell Activation","hsa-miR-146a"
"Function","T-Cell Activation","hsa-miR-451a"
"Function","T-Cell Activation","hsa-miR-18a"
"Function","T-Cell Activation","hsa-miR-451b"
"Function","T-Cell Activation","hsa-miR-155"
"Function","T-Cell Activation","hsa-miR-21"
"Function","T-Cell Activation","hsa-miR-31"
"Function","T-Cell Differentiation","hsa-miR-16-1"
"Function","T-Cell Differentiation","hsa-let-7a-2"
"Function","T-Cell Differentiation","hsa-let-7b"
"Function","T-Cell Differentiation","hsa-miR-139"
"Function","T-Cell Differentiation","hsa-miR-16-2"
"Function","T-Cell Differentiation","hsa-miR-15b"
"Function","T-Cell Differentiation","hsa-miR-185"
"Function","T-Cell Differentiation","hsa-let-7e"
"Function","T-Cell Differentiation","hsa-let-7a-1"
"Function","T-Cell Differentiation","hsa-let-7c"
"Function","T-Cell Differentiation","hsa-miR-10a"
"Function","T-Cell Differentiation","hsa-miR-155"
"Function","T-Cell Differentiation","hsa-let-7d"
"Function","T-Cell Differentiation","hsa-miR-21"
"Function","T-Cell Differentiation","hsa-miR-150"
"Function","T-Cell Differentiation","hsa-let-7g"
"Function","T-helper 17 Cell Differentiation","hsa-miR-1-1"
"Function","T-helper 17 Cell Differentiation","hsa-miR-30c-2"
"Function","T-helper 17 Cell Differentiation","hsa-miR-141"
"Function","T-helper 17 Cell Differentiation","hsa-miR-181a-1"
"Function","T-helper 17 Cell Differentiation","hsa-miR-210"
"Function","T-helper 17 Cell Differentiation","hsa-miR-181a-2"
"Function","T-helper 17 Cell Differentiation","hsa-miR-20b"
"Function","T-helper 17 Cell Differentiation","hsa-miR-1-2"
"Function","T-helper 17 Cell Differentiation","hsa-miR-214"
"Function","T-helper 17 Cell Differentiation","hsa-miR-106a"
"Function","T-helper 17 Cell Differentiation","hsa-miR-27b"
"Function","T-helper 17 Cell Differentiation","hsa-miR-93"
"Function","T-helper 17 Cell Differentiation","hsa-miR-301a"
"Function","T-helper 17 Cell Differentiation","hsa-miR-27a"
"Function","T-helper 17 Cell Differentiation","hsa-miR-155"
"Function","T-helper 17 Cell Differentiation","hsa-miR-20a"
"Function","T-helper 17 Cell Differentiation","hsa-miR-21"
"Function","T-helper 17 Cell Differentiation","hsa-miR-30c-1"
"Function","T-helper 17 Cell Differentiation","hsa-miR-152"
"Function","Toll-Like Receptor Signaling Pathway ","hsa-miR-133a-2"
"Function","Toll-Like Receptor Signaling Pathway ","hsa-miR-149"
"Function","Toll-Like Receptor Signaling Pathway ","hsa-miR-146a"
"Function","Toll-Like Receptor Signaling Pathway ","hsa-miR-133a-1"
"Function","Toll-Like Receptor Signaling Pathway ","hsa-miR-133b"
"Function","Toll-Like Receptor Signaling Pathway ","hsa-miR-381"
"Function","Toxicity","hsa-miR-6720"
"Function","Toxicity","hsa-miR-34a"
"Function","Toxicity","hsa-miR-4715"
"Function","Toxicity","hsa-miR-107"
"Function","Toxicity","hsa-miR-103a-2"
"Function","Toxicity","hsa-miR-126"
"Function","Toxicity","hsa-miR-224"
"Function","Toxicity","hsa-miR-15b"
"Function","Toxicity","hsa-miR-16-1"
"Function","Toxicity","hsa-miR-29b-2"
"Function","Toxicity","hsa-miR-574"
"Function","Toxicity","hsa-miR-1262"
"Function","Toxicity","hsa-miR-1-1"
"Function","Toxicity","hsa-miR-103a-1"
"Function","Toxicity","hsa-miR-16-2"
"Function","Toxicity","hsa-miR-29b-1"
"Function","Toxicity","hsa-miR-206"
"Function","Toxicity","hsa-miR-1323"
"Function","Toxicity","hsa-miR-103b-2"
"Function","Toxicity","hsa-miR-214"
"Function","Toxicity","hsa-miR-103b-1"
"Function","Toxicity","hsa-miR-26a-1"
"Function","Toxicity","hsa-miR-145"
"Function","Toxicity","hsa-miR-331"
"Function","Toxicity","hsa-miR-21"
"Function","Toxicity","hsa-miR-5583-1"
"Function","Toxicity","hsa-miR-4701"
"Function","Toxicity","hsa-miR-5583-2"
"Function","Toxicity","hsa-miR-29a"
"Function","Toxicity","hsa-miR-1-2"
"Function","Toxicity","hsa-miR-144"
"Function","Toxicity","hsa-miR-26a-2"
"Function","Toxicity","hsa-miR-4654"
"Function","Toxicity","hsa-miR-27a"
"Function","Toxicity","hsa-miR-192"
"Function","Toxicity","hsa-miR-150"
"Function","Transdifferentiation","hsa-miR-124-2"
"Function","Transdifferentiation","hsa-miR-30d"
"Function","Transdifferentiation","hsa-miR-124-1"
"Function","Transdifferentiation","hsa-miR-124-3"
"Function","Transdifferentiation","hsa-miR-630"
"Function","Transdifferentiation","hsa-miR-27a"
"Function","Transdifferentiation","hsa-miR-132"
"Function","Transdifferentiation","hsa-miR-193a"
"Function","Tumor Cell Radiation Sensitivity","hsa-miR-223"
"Function","Tumor Cell Radiation Sensitivity","hsa-miR-21"
"Function","Tumor Cell Radiation Sensitivity","hsa-miR-525"
"Function","Tumor Suppressor MiRNAs","hsa-miR-125a"
"Function","Tumor Suppressor MiRNAs","hsa-let-7a-2"
"Function","Tumor Suppressor MiRNAs","hsa-let-7b"
"Function","Tumor Suppressor MiRNAs","hsa-miR-302a"
"Function","Tumor Suppressor MiRNAs","hsa-miR-34b"
"Function","Tumor Suppressor MiRNAs","hsa-miR-34a"
"Function","Tumor Suppressor MiRNAs","hsa-miR-7-1"
"Function","Tumor Suppressor MiRNAs","hsa-let-7i"
"Function","Tumor Suppressor MiRNAs","hsa-miR-200a"
"Function","Tumor Suppressor MiRNAs","hsa-miR-29c"
"Function","Tumor Suppressor MiRNAs","hsa-let-7c"
"Function","Tumor Suppressor MiRNAs","hsa-miR-302f"
"Function","Tumor Suppressor MiRNAs","hsa-miR-200c"
"Function","Tumor Suppressor MiRNAs","hsa-miR-126"
"Function","Tumor Suppressor MiRNAs","hsa-miR-7-3"
"Function","Tumor Suppressor MiRNAs","hsa-miR-124-2"
"Function","Tumor Suppressor MiRNAs","hsa-let-7f-1"
"Function","Tumor Suppressor MiRNAs","hsa-let-7f-2"
"Function","Tumor Suppressor MiRNAs","hsa-miR-26b"
"Function","Tumor Suppressor MiRNAs","hsa-miR-101-2"
"Function","Tumor Suppressor MiRNAs","hsa-miR-143"
"Function","Tumor Suppressor MiRNAs","hsa-miR-181a-1"
"Function","Tumor Suppressor MiRNAs","hsa-miR-181c"
"Function","Tumor Suppressor MiRNAs","hsa-let-7e"
"Function","Tumor Suppressor MiRNAs","hsa-miR-98"
"Function","Tumor Suppressor MiRNAs","hsa-miR-125b-1"
"Function","Tumor Suppressor MiRNAs","hsa-miR-200b"
"Function","Tumor Suppressor MiRNAs","hsa-let-7a-3"
"Function","Tumor Suppressor MiRNAs","hsa-let-7d"
"Function","Tumor Suppressor MiRNAs","hsa-miR-127"
"Function","Tumor Suppressor MiRNAs","hsa-miR-16-1"
"Function","Tumor Suppressor MiRNAs","hsa-miR-34c"
"Function","Tumor Suppressor MiRNAs","hsa-miR-1-1"
"Function","Tumor Suppressor MiRNAs","hsa-miR-124-1"
"Function","Tumor Suppressor MiRNAs","hsa-miR-302c"
"Function","Tumor Suppressor MiRNAs","hsa-miR-30b"
"Function","Tumor Suppressor MiRNAs","hsa-miR-16-2"
"Function","Tumor Suppressor MiRNAs","hsa-miR-302d"
"Function","Tumor Suppressor MiRNAs","hsa-miR-339"
"Function","Tumor Suppressor MiRNAs","hsa-miR-101-1"
"Function","Tumor Suppressor MiRNAs","hsa-miR-451a"
"Function","Tumor Suppressor MiRNAs","hsa-miR-451b"
"Function","Tumor Suppressor MiRNAs","hsa-miR-26a-1"
"Function","Tumor Suppressor MiRNAs","hsa-miR-145"
"Function","Tumor Suppressor MiRNAs","hsa-miR-138-2"
"Function","Tumor Suppressor MiRNAs","hsa-miR-125b-2"
"Function","Tumor Suppressor MiRNAs","hsa-miR-141"
"Function","Tumor Suppressor MiRNAs","hsa-miR-122"
"Function","Tumor Suppressor MiRNAs","hsa-miR-181b-2"
"Function","Tumor Suppressor MiRNAs","hsa-miR-7-2"
"Function","Tumor Suppressor MiRNAs","hsa-miR-195"
"Function","Tumor Suppressor MiRNAs","hsa-miR-15a"
"Function","Tumor Suppressor MiRNAs","hsa-miR-124-3"
"Function","Tumor Suppressor MiRNAs","hsa-miR-383"
"Function","Tumor Suppressor MiRNAs","hsa-miR-29a"
"Function","Tumor Suppressor MiRNAs","hsa-miR-181b-1"
"Function","Tumor Suppressor MiRNAs","hsa-miR-1-2"
"Function","Tumor Suppressor MiRNAs","hsa-miR-138-1"
"Function","Tumor Suppressor MiRNAs","hsa-miR-302b"
"Function","Tumor Suppressor MiRNAs","hsa-miR-27b"
"Function","Tumor Suppressor MiRNAs","hsa-let-7a-1"
"Function","Tumor Suppressor MiRNAs","hsa-miR-26a-2"
"Function","Tumor Suppressor MiRNAs","hsa-miR-302e"
"Function","Tumor Suppressor MiRNAs","hsa-miR-181a-2"
"Function","Tumor Suppressor MiRNAs","hsa-let-7g"
"Function","Type II Pneumocyte Differentiation","hsa-miR-200b"
"Function","Type II Pneumocyte Differentiation","hsa-miR-200c"
"Function","Type II Pneumocyte Differentiation","hsa-miR-200a"
"Function","Type II Pneumocyte Differentiation","hsa-miR-29a"
"Function","Vascular Homeostasis","hsa-miR-378e"
"Function","Vascular Homeostasis","hsa-miR-378g"
"Function","Vascular Homeostasis","hsa-miR-24-1"
"Function","Vascular Homeostasis","hsa-miR-378f"
"Function","Vascular Homeostasis","hsa-miR-24-2"
"Function","Vascular Homeostasis","hsa-miR-145"
"Function","Vascular Homeostasis","hsa-miR-378a"
"Function","Vascular Homeostasis","hsa-miR-378c"
"Function","Vascular Homeostasis","hsa-miR-433"
"Function","Vascular Homeostasis","hsa-miR-378b"
"Function","Vascular Homeostasis","hsa-miR-126"
"Function","Vascular Homeostasis","hsa-miR-143"
"Function","Vascular Inflammation","hsa-miR-103a-1"
"Function","Vascular Inflammation","hsa-miR-24-1"
"Function","Vascular Inflammation","hsa-miR-181a-1"
"Function","Vascular Inflammation","hsa-miR-181c"
"Function","Vascular Inflammation","hsa-miR-17"
"Function","Vascular Inflammation","hsa-miR-181b-1"
"Function","Vascular Inflammation","hsa-miR-103b-2"
"Function","Vascular Inflammation","hsa-miR-24-2"
"Function","Vascular Inflammation","hsa-miR-103b-1"
"Function","Vascular Inflammation","hsa-miR-181d"
"Function","Vascular Inflammation","hsa-miR-103a-2"
"Function","Vascular Inflammation","hsa-miR-20a"
"Function","Vascular Inflammation","hsa-miR-126"
"Function","Vascular Inflammation","hsa-miR-181a-2"
"Function","Vascular Inflammation","hsa-miR-181b-2"
"Function","Vascular Remodeling","hsa-miR-125a"
"Function","Vascular Remodeling","hsa-miR-34a"
"Function","Vascular Smooth Muscle Cell Differentiation","hsa-miR-18b"
"Function","Vascular Smooth Muscle Cell Differentiation","hsa-miR-181a-1"
"Function","Vascular Smooth Muscle Cell Differentiation","hsa-miR-34a"
"Function","Vascular Smooth Muscle Cell Differentiation","hsa-miR-181b-1"
"Function","Vascular Smooth Muscle Cell Differentiation","hsa-miR-96"
"Function","Vascular Smooth Muscle Cell Differentiation","hsa-miR-144"
"Function","Vascular Smooth Muscle Cell Differentiation","hsa-miR-145"
"Function","Vascular Smooth Muscle Cell Differentiation","hsa-miR-181a-2"
"Function","Vascular Smooth Muscle Cell Differentiation","hsa-miR-181b-2"
"Function","Vascular Smooth Muscle Cell Migration","hsa-miR-379"
"Function","Vascular Smooth Muscle Cell Migration","hsa-miR-599"
"Function","Wound Healing","hsa-miR-147b"
"Function","Wound Healing","hsa-miR-34a"
"Function","Wound Healing","hsa-miR-203a"
"Function","Wound Healing","hsa-miR-203b"
"Function","Wound Healing","hsa-miR-23a"
"Function","Wound Healing","hsa-miR-1908"
"Function","Wound Healing","hsa-miR-125b-1"
"Function","Wound Healing","hsa-miR-31"
"Function","Wound Healing","hsa-miR-29b-2"
"Function","Wound Healing","hsa-miR-29b-1"
"Function","Wound Healing","hsa-miR-1285-2"
"Function","Wound Healing","hsa-miR-184"
"Function","Wound Healing","hsa-miR-145"
"Function","Wound Healing","hsa-miR-378a"
"Function","Wound Healing","hsa-miR-125b-2"
"Function","Wound Healing","hsa-miR-18a"
"Function","Wound Healing","hsa-miR-21"
"Function","Wound Healing","hsa-miR-210"
"Function","Wound Healing","hsa-miR-1285-1"
"Function","Wound Healing","hsa-miR-205"
"Function","Wound Healing","hsa-miR-142"
"Function","Wound Healing","hsa-miR-155"
"Function","Wound Healing","hsa-miR-132"
"HMDD","ACTH-Secreting Pituitary Adenoma","hsa-miR-16-1"
"HMDD","ACTH-Secreting Pituitary Adenoma","hsa-let-7a-2"
"HMDD","ACTH-Secreting Pituitary Adenoma","hsa-miR-16-2"
"HMDD","ACTH-Secreting Pituitary Adenoma","hsa-miR-15a"
"HMDD","ACTH-Secreting Pituitary Adenoma","hsa-let-7a-1"
"HMDD","ACTH-Secreting Pituitary Adenoma","hsa-miR-145"
"HMDD","ACTH-Secreting Pituitary Adenoma","hsa-let-7a-3"
"HMDD","ACTH-Secreting Pituitary Adenoma","hsa-miR-21"
"HMDD","ACTH-Secreting Pituitary Adenoma","hsa-miR-150"
"HMDD","ACTH-Secreting Pituitary Adenoma","hsa-miR-141"
"HMDD","ACTH-Secreting Pituitary Adenoma","hsa-miR-143"
"HMDD","Acquired Immunodeficiency Syndrome","hsa-miR-29b-1"
"HMDD","Acquired Immunodeficiency Syndrome","hsa-miR-29b-2"
"HMDD","Acquired Immunodeficiency Syndrome","hsa-miR-150"
"HMDD","Acquired Immunodeficiency Syndrome","hsa-miR-146b"
"HMDD","Acquired Immunodeficiency Syndrome","hsa-miR-29a"
"HMDD","Acute Brucellosis","hsa-miR-4753"
"HMDD","Acute Brucellosis","hsa-miR-126"
"HMDD","Acute Cerebral Infarction","hsa-miR-16-1"
"HMDD","Acute Cerebral Infarction","hsa-miR-24-1"
"HMDD","Acute Cerebral Infarction","hsa-miR-16-2"
"HMDD","Acute Cerebral Infarction","hsa-miR-210"
"HMDD","Acute Cerebral Infarction","hsa-miR-24-2"
"HMDD","Acute Cerebral Infarction","hsa-miR-21"
"HMDD","Acute Coronary Syndrome","hsa-miR-125a"
"HMDD","Acute Coronary Syndrome","hsa-miR-3149"
"HMDD","Acute Coronary Syndrome","hsa-miR-486-2"
"HMDD","Acute Coronary Syndrome","hsa-miR-107"
"HMDD","Acute Coronary Syndrome","hsa-miR-499b"
"HMDD","Acute Coronary Syndrome","hsa-miR-15b"
"HMDD","Acute Coronary Syndrome","hsa-miR-92a-1"
"HMDD","Acute Coronary Syndrome","hsa-let-7e"
"HMDD","Acute Coronary Syndrome","hsa-miR-486-1"
"HMDD","Acute Coronary Syndrome","hsa-miR-323b"
"HMDD","Acute Coronary Syndrome","hsa-miR-652"
"HMDD","Acute Coronary Syndrome","hsa-miR-146a"
"HMDD","Acute Coronary Syndrome","hsa-miR-100"
"HMDD","Acute Coronary Syndrome","hsa-miR-21"
"HMDD","Acute Coronary Syndrome","hsa-miR-499a"
"HMDD","Acute Coronary Syndrome","hsa-miR-122"
"HMDD","Acute Coronary Syndrome","hsa-miR-223"
"HMDD","Acute Coronary Syndrome","hsa-miR-323a"
"HMDD","Acute Coronary Syndrome","hsa-miR-15a"
"HMDD","Acute Coronary Syndrome","hsa-miR-92b"
"HMDD","Acute Coronary Syndrome","hsa-miR-92a-2"
"HMDD","Acute Coronary Syndrome","hsa-miR-155"
"HMDD","Acute Ischemic Stroke","hsa-miR-148a"
"HMDD","Acute Ischemic Stroke","hsa-miR-223"
"HMDD","Acute Ischemic Stroke","hsa-miR-335"
"HMDD","Acute Ischemic Stroke","hsa-miR-330"
"HMDD","Acute Ischemic Stroke","hsa-miR-4429"
"HMDD","Acute Ischemic Stroke","hsa-miR-146a"
"HMDD","Acute Ischemic Stroke","hsa-miR-487b"
"HMDD","Acute Ischemic Stroke","hsa-let-7i"
"HMDD","Acute Ischemic Stroke","hsa-miR-19a"
"HMDD","Acute Ischemic Stroke","hsa-miR-145"
"HMDD","Acute Ischemic Stroke","hsa-miR-22"
"HMDD","Acute Ischemic Stroke","hsa-miR-320d-1"
"HMDD","Acute Ischemic Stroke","hsa-miR-320d-2"
"HMDD","Acute Ischemic Stroke","hsa-miR-122"
"HMDD","Acute Kidney Injury","hsa-miR-216a"
"HMDD","Acute Kidney Injury","hsa-miR-216b"
"HMDD","Acute Kidney Injury","hsa-miR-449a"
"HMDD","Acute Kidney Injury","hsa-miR-194-2"
"HMDD","Acute Kidney Injury","hsa-miR-146b"
"HMDD","Acute Kidney Injury","hsa-miR-217"
"HMDD","Acute Kidney Injury","hsa-miR-192"
"HMDD","Acute Kidney Injury","hsa-miR-200a"
"HMDD","Acute Kidney Injury","hsa-miR-194-1"
"HMDD","Acute Kidney Injury","hsa-miR-200c"
"HMDD","Acute Kidney Injury","hsa-miR-125b-1"
"HMDD","Acute Kidney Injury","hsa-miR-145"
"HMDD","Acute Kidney Injury","hsa-miR-200b"
"HMDD","Acute Kidney Injury","hsa-miR-107"
"HMDD","Acute Kidney Injury","hsa-miR-125b-2"
"HMDD","Acute Kidney Injury","hsa-miR-21"
"HMDD","Acute Kidney Injury","hsa-miR-182"
"HMDD","Acute Lung Injury","hsa-miR-568"
"HMDD","Acute Lung Injury","hsa-miR-155"
"HMDD","Acute Lung Injury","hsa-miR-4262"
"HMDD","Acute Lung Injury","hsa-miR-374a"
"HMDD","Acute Megakaryoblastic Leukemia","hsa-miR-99a"
"HMDD","Acute Megakaryoblastic Leukemia","hsa-miR-125b-2"
"HMDD","Acute Megakaryoblastic Leukemia","hsa-miR-125b-1"
"HMDD","Acute Myocardial Infarction","hsa-miR-34a"
"HMDD","Acute Myocardial Infarction","hsa-miR-486-2"
"HMDD","Acute Myocardial Infarction","hsa-miR-133a-1"
"HMDD","Acute Myocardial Infarction","hsa-miR-221"
"HMDD","Acute Myocardial Infarction","hsa-miR-133b"
"HMDD","Acute Myocardial Infarction","hsa-miR-126"
"HMDD","Acute Myocardial Infarction","hsa-miR-124-2"
"HMDD","Acute Myocardial Infarction","hsa-miR-30d"
"HMDD","Acute Myocardial Infarction","hsa-miR-106b"
"HMDD","Acute Myocardial Infarction","hsa-miR-26b"
"HMDD","Acute Myocardial Infarction","hsa-miR-499b"
"HMDD","Acute Myocardial Infarction","hsa-miR-181a-1"
"HMDD","Acute Myocardial Infarction","hsa-miR-423"
"HMDD","Acute Myocardial Infarction","hsa-miR-92a-1"
"HMDD","Acute Myocardial Infarction","hsa-miR-486-1"
"HMDD","Acute Myocardial Infarction","hsa-miR-148b"
"HMDD","Acute Myocardial Infarction","hsa-miR-125b-1"
"HMDD","Acute Myocardial Infarction","hsa-miR-134"
"HMDD","Acute Myocardial Infarction","hsa-miR-208a"
"HMDD","Acute Myocardial Infarction","hsa-miR-663b"
"HMDD","Acute Myocardial Infarction","hsa-miR-191"
"HMDD","Acute Myocardial Infarction","hsa-miR-1-1"
"HMDD","Acute Myocardial Infarction","hsa-miR-124-1"
"HMDD","Acute Myocardial Infarction","hsa-miR-146a"
"HMDD","Acute Myocardial Infarction","hsa-miR-208b"
"HMDD","Acute Myocardial Infarction","hsa-miR-214"
"HMDD","Acute Myocardial Infarction","hsa-miR-26a-1"
"HMDD","Acute Myocardial Infarction","hsa-miR-145"
"HMDD","Acute Myocardial Infarction","hsa-miR-125b-2"
"HMDD","Acute Myocardial Infarction","hsa-miR-21"
"HMDD","Acute Myocardial Infarction","hsa-miR-1291"
"HMDD","Acute Myocardial Infarction","hsa-miR-122"
"HMDD","Acute Myocardial Infarction","hsa-miR-499a"
"HMDD","Acute Myocardial Infarction","hsa-miR-133a-2"
"HMDD","Acute Myocardial Infarction","hsa-miR-99a"
"HMDD","Acute Myocardial Infarction","hsa-miR-204"
"HMDD","Acute Myocardial Infarction","hsa-miR-124-3"
"HMDD","Acute Myocardial Infarction","hsa-miR-1-2"
"HMDD","Acute Myocardial Infarction","hsa-miR-19a"
"HMDD","Acute Myocardial Infarction","hsa-miR-144"
"HMDD","Acute Myocardial Infarction","hsa-miR-26a-2"
"HMDD","Acute Myocardial Infarction","hsa-miR-328"
"HMDD","Acute Myocardial Infarction","hsa-miR-497"
"HMDD","Acute Myocardial Infarction","hsa-miR-92a-2"
"HMDD","Acute Myocardial Infarction","hsa-miR-150"
"HMDD","Acute Myocardial Infarction","hsa-miR-181a-2"
"HMDD","Acute Pancreatitis","hsa-miR-216a"
"HMDD","Acute Pancreatitis","hsa-miR-135a-1"
"HMDD","Acute Pancreatitis","hsa-miR-135a-2"
"HMDD","Acute Pancreatitis","hsa-miR-22"
"HMDD","Acute Pancreatitis","hsa-miR-216b"
"HMDD","Acute Pancreatitis","hsa-miR-126"
"HMDD","Acute Pancreatitis","hsa-miR-122"
"HMDD","Acute Peritonitis","hsa-miR-146a"
"HMDD","Adenocarcinoma, Ampullary","hsa-miR-222"
"HMDD","Adenocarcinoma, Ampullary","hsa-miR-221"
"HMDD","Adenocarcinoma, Cervical","hsa-miR-9-1"
"HMDD","Adenocarcinoma, Cervical","hsa-miR-192"
"HMDD","Adenocarcinoma, Cervical","hsa-miR-135b"
"HMDD","Adenocarcinoma, Cervical","hsa-miR-194-1"
"HMDD","Adenocarcinoma, Cervical","hsa-miR-194-2"
"HMDD","Adenocarcinoma, Colon","hsa-miR-24-1"
"HMDD","Adenocarcinoma, Colon","hsa-miR-135b"
"HMDD","Adenocarcinoma, Colon","hsa-miR-96"
"HMDD","Adenocarcinoma, Colon","hsa-miR-30d"
